datetime,Ta_4400,VPD_4400,P_4400,Pa_4400,PPFD_IN_4400,SWDR_4400,SM_08,SM_16,SM_32
2023-01-01T00:00:00Z,13.96,0.7909173813872399,0,956.869,0.849,0,36.28125,33.41,44.98
2023-01-01T00:30:00Z,13.8933,0.7864439500164664,0,956.8445,0.566,0,36.295,33.41,44.9867
2023-01-01T01:00:00Z,13.8433,0.762856430106036,0,957.0212,1.4147,0,36.273325,33.41,44.99
2023-01-01T01:30:00Z,13.62,0.7523764677547073,0,957.0863,1.1317,0,36.269175,33.4,44.99
2023-01-01T02:00:00Z,13.56,0.7355015212204749,0,957.2478,1.4147,0,36.259175,33.4,44.99
2023-01-01T02:30:00Z,13.2033,0.6943769281953911,0,957.3387,0.849,0,36.25915,33.4,44.99
2023-01-01T03:00:00Z,12.74,0.6501529106801945,0,957.3787,1.4147,0,36.2508,33.4,44.9933
2023-01-01T03:30:00Z,12.3967,0.6232244489565767,0,957.438,0.566,0,36.24335,33.39,44.9967
2023-01-01T04:00:00Z,12.23,0.6027027419521596,0,957.5186,2.5463,0,36.233325,33.39,45
2023-01-01T04:30:00Z,12.4033,0.6143996800094235,0,957.635,0.8487,0,36.223325,33.39,45
2023-01-01T05:00:00Z,12.64,0.6201329482489564,0,957.7167,1.1317,0,36.21665,33.38,45
2023-01-01T05:30:00Z,12.53,0.6195346983225176,0,957.9497,0.566,0,36.209175,33.38,45
2023-01-01T06:00:00Z,12.3767,0.6037683911489428,0,958.1949,0,0,36.198350000000005,33.3733,45
2023-01-01T06:30:00Z,12.2067,0.5776786686882092,0,958.5656,1.1317,0,36.19165,33.37,45
2023-01-01T07:00:00Z,12.07,0.5547051284549288,0,958.8332,1.4147,0,36.178325,33.3633,45
2023-01-01T07:30:00Z,11.8533,0.5519105328329879,0,958.9327,0.566,0,36.168325,33.36,45
2023-01-01T08:00:00Z,11.79,0.553287234124448,0,959.2502,6.5077,1.901,36.151675,33.36,45
2023-01-01T08:30:00Z,11.8967,0.5544213561898118,0,959.6627,29.99,13.072,36.143325,33.35,45
2023-01-01T09:00:00Z,12.1367,0.5665548737550361,0,960.0399,86.04,42.89,36.132475,33.35,45
2023-01-01T09:30:00Z,12.6267,0.5914167363448344,0,960.3112,146.8667,73.68,36.1325,33.34,45
2023-01-01T10:00:00Z,13.0067,0.6013437012465902,0,960.2858,290.3,154.8333,36.128325,33.34,45
2023-01-01T10:30:00Z,12.92,0.5924943557098551,0,960.8053,179.1,86.0133,36.123325,33.3333,45
2023-01-01T11:00:00Z,12.5633,0.5560641983408312,0,961.0124,121.6333,55.84,36.120000000000005,33.33,45
2023-01-01T11:30:00Z,12.48,0.5491826615037838,0,960.9017,209.4,95.54,36.120825,33.33,45
2023-01-01T12:00:00Z,12.5,0.5431599534208617,0,960.8481,221.8333,102.4333,36.121675,33.3267,45
2023-01-01T12:30:00Z,12.3667,0.536035655018458,0,960.7981,170.3333,78.7567,36.1225,33.32,45
2023-01-01T13:00:00Z,12.3,0.5270331115429217,0,960.7659,125.3333,57.0267,36.1192,33.32,44.9933
2023-01-01T13:30:00Z,12.1867,0.5198145811005622,0,960.9355,79.52,36.5933,36.11415,33.32,45
2023-01-01T14:00:00Z,12.0967,0.5181494663530916,0,961.2223,60.2667,27.4433,36.109175,33.32,45
2023-01-01T14:30:00Z,12.0833,0.52097328562709,0,961.5205,47.5333,22.4533,36.11,33.3267,45
2023-01-01T15:00:00Z,12.02,0.5211379509219747,0,961.4282,69.04,32.4333,36.111675,33.32,44.9967
2023-01-01T15:30:00Z,11.9533,0.5165273265001327,0,961.6426,26.88,11.8807,36.1075,33.32,44.9933
2023-01-01T16:00:00Z,11.97,0.5147705845468655,0,961.6003,10.1843,2.7323,36.0975,33.31,44.9933
2023-01-01T16:30:00Z,11.8367,0.5065722703836686,0,961.593,0,0,36.0975,33.31,44.99
2023-01-01T17:00:00Z,11.7933,0.5143200783737264,0,961.8025,0.566,0.2377,36.08915,33.31,44.99
2023-01-01T17:30:00Z,11.88,0.5181977891705,0,961.9136,0.849,0.3563,36.088325,33.3067,44.99
2023-01-01T18:00:00Z,11.91,0.5016144113475035,0,961.8185,1.6977,0,36.081675,33.3,44.99
2023-01-01T18:30:00Z,11.7467,0.48981680201255945,0,961.8126,0.849,0,36.07335,33.3,44.99
2023-01-01T19:00:00Z,11.6267,0.5036847866706282,0,961.6275,0,0,36.070825,33.3,44.99
2023-01-01T19:30:00Z,11.57,0.4922838685193244,0,961.4489,0.849,0.594,36.066675,33.2967,44.99
2023-01-01T20:00:00Z,11.5633,0.4114457639355152,0,961.3389,1.6973,0,36.0625,33.29,44.99
2023-01-01T20:30:00Z,11.41,0.43643399588154214,0,961.1314,0,0,36.054175,33.29,44.9933
2023-01-01T21:00:00Z,11.42,0.4968405612968317,0,960.9874,0.283,0,36.048325,33.29,44.9967
2023-01-01T21:30:00Z,11.6833,0.49689968720025335,0,960.8173,1.4147,0.475,36.04415,33.29,44.9967
2023-01-01T22:00:00Z,11.7133,0.49559905585050906,0,960.7135,1.4147,0,36.0375,33.29,44.99
2023-01-01T22:30:00Z,11.5967,0.5190278485450841,0,960.383,0,0,36.03335,33.29,44.9933
2023-01-01T23:00:00Z,12.3667,0.5670768741750136,0,960.0131,0.283,0.2377,36.0275,33.2867,44.9933
2023-01-01T23:30:00Z,12.6933,0.5891272128603108,0,959.7685,0.283,0,36.02165,33.28,44.99
2023-01-02T00:00:00Z,12.5767,0.6490363945053792,0,959.4763,0.566,0.1187,36.0175,33.2767,44.99
2023-01-02T00:30:00Z,12.64,0.6454165290894747,0,959.3537,0.283,0.1187,36.009175,33.27,44.99
2023-01-02T01:00:00Z,12.5567,0.6370630123408826,0,959.0993,0.283,0,36.006675,33.27,44.99
2023-01-02T01:30:00Z,12.5367,0.6130464409418306,0,959.1275,0,0,36,33.27,44.99
2023-01-02T02:00:00Z,12.3533,0.5918659793539867,0,958.9214,1.4147,0,35.991675,33.27,44.99
2023-01-02T02:30:00Z,12.4733,0.5936674177513536,0,958.7309,0,0,35.985,33.26,44.99
2023-01-02T03:00:00Z,12.7133,0.613838989053849,0,958.532,0,0,35.981700000000004,33.2533,44.99
2023-01-02T03:30:00Z,12.46,0.5979534621282989,0,958.3121,0,0,35.975,33.25,44.99
2023-01-02T04:00:00Z,12.09,0.5812287297061135,0,958.225,0.566,0,35.97085,33.2433,44.99
2023-01-02T04:30:00Z,11.9067,0.5631257787086149,0,958.2273,1.1317,0,35.966674999999995,33.24,44.99
2023-01-02T05:00:00Z,11.88,0.5616725181140446,0,958.226,0,0,35.96085,33.23,44.99
2023-01-02T05:30:00Z,11.99,0.5769434463502532,0,958.1069,0.566,0,35.990825,33.23,44.9867
2023-01-02T06:00:00Z,12.1267,0.6033190451223245,0,958.3391,0.849,0,35.945825,33.23,44.98
2023-01-02T06:30:00Z,12.0567,0.5687238754423396,0,958.4828,1.1317,0,35.941649999999996,33.23,44.98
2023-01-02T07:00:00Z,11.8267,0.5707599910348087,0,958.6465,0.283,0,35.93415,33.22,44.98
2023-01-02T07:30:00Z,12.0467,0.6001471340706827,0,958.6517,0.849,0,35.93,33.22,44.98
2023-01-02T08:00:00Z,12.26,0.6437292280005511,0,958.6884,4.8103,1.5447,35.92585,33.2167,44.98
2023-01-02T08:30:00Z,12.3133,0.6588397262314466,0,958.8967,30.2767,14.1367,35.961675,33.2167,44.98
2023-01-02T09:00:00Z,12.2667,0.673903184082158,0,958.8511,100.75,48.8333,35.97,33.21,44.98
2023-01-02T09:30:00Z,12.4433,0.6932924864228304,0,958.9518,182.8,92.3,35.968325,33.2,44.98
2023-01-02T10:00:00Z,12.7533,0.7281131819695553,0,959.1964,179.1,86.9833,35.969975000000005,33.2,44.9767
2023-01-02T10:30:00Z,12.6967,0.7185843786188976,0,959.4639,139.2333,65.5833,35.9625,33.19,44.97
2023-01-02T11:00:00Z,12.7467,0.714089028334477,0,959.465,256.6333,124.2667,35.943349999999995,33.19,44.97
2023-01-02T11:30:00Z,12.9633,0.7188285706609168,0,959.1352,305.0333,148.5333,35.915825,33.19,44.97
2023-01-02T12:00:00Z,12.4633,0.6571981983955132,0.1,958.9974,188.1333,86.37,35.915,33.1833,44.9633
2023-01-02T12:30:00Z,11.2533,0.503360966986406,0.1,959.1306,199.2,92.5733,35.9175,33.18,44.96
2023-01-02T13:00:00Z,10.9467,0.44712963621952073,0,959.2537,259.1667,122.6333,35.90335,33.1733,44.96
2023-01-02T13:30:00Z,10.9667,0.42378062605789746,0,959.3525,202,92.56,35.892475,33.17,44.96
2023-01-02T14:00:00Z,10.8667,0.4041053391955627,0,959.4502,129.5667,58.93,35.894175000000004,33.17,44.96
2023-01-02T14:30:00Z,10.6967,0.36706000005061895,0,959.6755,129.8667,59.6433,35.9,33.17,44.96
2023-01-02T15:00:00Z,10.29,0.2939762350029959,0,960.0437,56.0133,24.2367,35.899175,33.17,44.96
2023-01-02T15:30:00Z,9.6167,0.23645298740925844,0.1,960.4956,29.14,13.071,35.898325,33.17,44.96
2023-01-02T16:00:00Z,9.3867,0.2202876031325807,0,960.901,2.5463,1.0693,35.89835,33.17,44.96
2023-01-02T16:30:00Z,8.6567,0.1567494097874958,1.8,961.4781,0.849,0,36.185825,33.16,44.9567
2023-01-02T17:00:00Z,7.8757,0.13096894006526494,0.7,961.8494,0.566,0.2377,36.80585,33.21,44.95
2023-01-02T17:30:00Z,7.6277,0.08740402045206318,1,961.9944,0.566,0.1187,37.449175,33.3567,44.95
2023-01-02T18:00:00Z,7.4407,0.07565388551840206,0.8,962.304,2.8293,0.594,38.2625,33.8233,44.95
2023-01-02T18:30:00Z,7.3417,0.07991633135569824,0.1,962.6584,0.283,1.069,38.7633,34.5367,44.9567
2023-01-02T19:00:00Z,7.2397,0.07631319350114976,0,962.8306,1.132,0.594,38.802475,34.9933,44.9967
2023-01-02T19:30:00Z,7.1803,0.08375726293245175,0,963.3403,0.566,0.594,38.709175,35.0567,45.1933
2023-01-02T20:00:00Z,7.284,0.07688427620252634,0.2,963.8507,0,0.2377,38.586675,35.02,45.4933
2023-01-02T20:30:00Z,7.1403,0.11378694181281568,0.3,964.4093,1.698,0.3563,38.48085,34.9533,45.6867
2023-01-02T21:00:00Z,6.9423,0.11026050161694656,0.2,964.8093,1.698,0.3563,38.38665,34.8867,45.7567
2023-01-02T21:30:00Z,6.79,0.11895879832653006,0,965.2189,0.849,1.0693,38.333325,34.8267,45.7833
2023-01-02T22:00:00Z,6.5833,0.12698652990594578,0,965.5656,0,0.2377,38.295,34.7733,45.79
2023-01-02T22:30:00Z,6.3707,0.13597938831626444,0,965.7817,2.547,0.4753,38.244175,34.7367,45.79
2023-01-02T23:00:00Z,6.303,0.14042356222177868,0,966.2386,0.849,0,38.190825,34.6967,45.79
2023-01-02T23:30:00Z,6.225,0.12325408228112208,0.2,966.758,0.566,0.4753,38.1275,34.66,45.78
2023-01-03T00:00:00Z,6.0513,0.11304813642773898,0,966.9602,2.264,0.4753,38.080825,34.6233,45.78
2023-01-03T00:30:00Z,5.893,0.113667161762003,0,967.1356,0.849,0,38.030825,34.59,45.7733
2023-01-03T01:00:00Z,5.767,0.12460597511465696,0,967.286,1.415,0.594,37.980825,34.56,45.7667
2023-01-03T01:30:00Z,5.766,0.13285439175253366,0,967.5093,0.849,0.5937,37.93415,34.52,45.7533
2023-01-03T02:00:00Z,5.7983,0.14541173173602004,0,967.6995,1.698,1.5447,37.89165,34.49,45.7433
2023-01-03T02:30:00Z,5.809,0.1541086223428929,0,968.0063,0.849,0,37.83335,34.46,45.7333
2023-01-03T03:00:00Z,5.5773,0.13776520453311483,0,968.176,0.283,0,37.78585,34.43,45.7233
2023-01-03T03:30:00Z,5.4987,0.11780280569849395,0,968.2423,0.566,0,37.743325,34.4,45.7133
2023-01-03T04:00:00Z,5.3947,0.10950409905022382,0,968.2885,0.849,0,37.7,34.37,45.7033
2023-01-03T04:30:00Z,5.201,0.16243196368976223,0,968.4352,3.396,0,37.65165,34.3467,45.69
2023-01-03T05:00:00Z,4.86,0.1979473018627334,0,968.5984,2.83,0,37.6125,34.31,45.6767
2023-01-03T05:30:00Z,4.7277,0.1799096213860704,0,968.6355,2.547,0,37.601675,34.29,45.67
2023-01-03T06:00:00Z,4.574,0.13999146517011815,0,968.81,1.981,0,37.564175,34.26,45.6633
2023-01-03T06:30:00Z,4.3477,0.11507465405189989,0,968.9535,0.849,0,37.52165,34.2333,45.6533
2023-01-03T07:00:00Z,4.0097,0.10236438197366968,0,969.1747,0,0,37.5075,34.2033,45.6433
2023-01-03T07:30:00Z,3.841,0.08992905491246446,0,969.3968,0.849,0,37.500825,34.1833,45.6333
2023-01-03T08:00:00Z,3.5987,0.07973384170467568,0,969.7421,7.9243,1.0697,37.4675,34.18,45.6233
2023-01-03T08:30:00Z,3.5057,0.0810390224936657,0,970.0815,33.3967,10.8133,37.416675,34.1533,45.6167
2023-01-03T09:00:00Z,3.5457,0.09069221887378875,0,970.3686,67.0733,27.0933,37.38585,34.1367,45.6067
2023-01-03T09:30:00Z,3.7883,0.11223182621984128,0,970.5454,173.7667,77.4867,37.36,34.1133,45.6
2023-01-03T10:00:00Z,4.4463,0.14404422456230814,0,970.6701,313.2667,146.8667,37.33,34.0933,45.59
2023-01-03T10:30:00Z,5.1357,0.18393893778928744,0,970.8356,376.1333,187.7333,37.29835,34.0767,45.5833
2023-01-03T11:00:00Z,5.926,0.21689734197292715,0,970.7982,456.7667,244.6667,37.275825,34.06,45.5733
2023-01-03T11:30:00Z,6.308,0.23730905846112588,0,970.6388,503.7333,272.3667,37.259175,34.0467,45.5633
2023-01-03T12:00:00Z,6.4147,0.23714478469880956,0,970.5154,508,280.9,37.205,34.0267,45.56
2023-01-03T12:30:00Z,5.956,0.2182778009886704,0,970.3624,381.5,204.9667,37.19,34.0067,45.5533
2023-01-03T13:00:00Z,5.4833,0.20943573697168788,0,970.3864,149.1,68.4333,37.16165,33.99,45.55
2023-01-03T13:30:00Z,5.517,0.20571909440606864,0,970.4033,172.6333,84.3667,37.13585,33.97,45.5433
2023-01-03T14:00:00Z,5.9033,0.2292147189599668,0,970.1404,237.1333,119.9,37.115025,33.9567,45.5367
2023-01-03T14:30:00Z,5.777,0.22782886710694925,0,969.9311,191.5667,102.9033,37.099175,33.9333,45.5233
2023-01-03T15:00:00Z,5.7093,0.2264571137992568,0,970.0109,81.7833,34.4633,37.06585,33.9,45.5133
2023-01-03T15:30:00Z,5.54,0.22290652422924168,0,970.2388,24.3367,7.8423,37.039175,33.88,45.5033
2023-01-03T16:00:00Z,5.4777,0.21355058138963448,0,970.3466,10.7533,1.3067,37.025,33.86,45.4967
2023-01-03T16:30:00Z,5.3983,0.2186344346127419,0,970.6752,3.679,0.2377,37.00415,33.8433,45.49
2023-01-03T17:00:00Z,5.377,0.22396584709221085,0,970.6917,3.962,0,36.99,33.8367,45.4767
2023-01-03T17:30:00Z,5.2147,0.20702811518796785,0,970.4883,4.528,0,36.978325,33.8167,45.4667
2023-01-03T18:00:00Z,5.129,0.2107691033198484,0,970.4366,0.849,0,36.96,33.7933,45.4567
2023-01-03T18:30:00Z,5.0033,0.2083487634017646,0,970.3656,3.396,0,36.945,33.7933,45.4467
2023-01-03T19:00:00Z,4.7577,0.2125001433632488,0,970.2523,0,0,36.932500000000005,33.7833,45.44
2023-01-03T19:30:00Z,4.8763,0.21513223962606476,0,970.2658,1.132,0,36.913325,33.7733,45.4333
2023-01-03T20:00:00Z,5.0063,0.21883409078889624,0,970.3156,0,0,36.9117,33.77,45.43
2023-01-03T20:30:00Z,5.0147,0.2111259089654386,0,970.2131,2.83,0.3563,36.88665,33.76,45.4233
2023-01-03T21:00:00Z,4.9643,0.21645864784697336,0,970.0197,1.698,0,36.870000000000005,33.75,45.42
2023-01-03T21:30:00Z,4.707,0.20890749355187205,0,969.7263,2.83,0,36.8525,33.74,45.4133
2023-01-03T22:00:00Z,4.6233,0.20909901408668763,0,969.4272,1.698,0,36.838325,33.73,45.41
2023-01-03T22:30:00Z,4.5023,0.19977340876950275,0,969.2208,0.566,0,36.829175,33.7233,45.4
2023-01-03T23:00:00Z,4.4027,0.18531430321930167,0,968.8084,0.849,0,36.810825,33.7133,45.3967
2023-01-03T23:30:00Z,4.2807,0.1944865513151395,0,968.6741,0.566,0,36.799175,33.7,45.39
2023-01-04T00:00:00Z,4.3757,0.20688905006107297,0,968.359,0.581,0,36.780825,33.6867,45.38
2023-01-04T00:30:00Z,4.4097,0.20627008001085287,0,968.1318,1.132,0,36.78,33.68,45.38
2023-01-04T01:00:00Z,4.506,0.2101892636509272,0,967.9164,0.566,0,36.755849999999995,33.67,45.3733
2023-01-04T01:30:00Z,4.574,0.1985285790824826,0,967.6789,0,0,36.74165,33.6567,45.37
2023-01-04T02:00:00Z,4.459,0.18856001810047365,0,967.2347,0.849,0,36.7775,33.65,45.3667
2023-01-04T02:30:00Z,4.405,0.18979403077122,0,966.9166,0.566,0,36.754175,33.64,45.36
2023-01-04T03:00:00Z,4.4473,0.18924194947427664,0.1,966.3488,1.415,0,36.7675,33.6267,45.3533
2023-01-04T03:30:00Z,4.343,0.19866167077675015,0,965.8288,0.566,0,36.77,33.6167,45.3467
2023-01-04T04:00:00Z,4.4097,0.1945865832949804,0,965.1144,1.698,0,36.703325,33.61,45.34
2023-01-04T04:30:00Z,4.5013,0.21627947500537725,0,964.661,1.698,0,36.68085,33.6,45.34
2023-01-04T05:00:00Z,4.5247,0.2208408500224991,0,964.2971,1.132,0.2377,36.65165,33.59,45.33
2023-01-04T05:30:00Z,4.4693,0.23590916233767095,0.2,963.9951,1.415,0.3563,36.639175,33.5867,45.33
2023-01-04T06:00:00Z,4.1207,0.1958557556801896,0.5,963.5035,2.264,0,36.63085,33.5733,45.33
2023-01-04T06:30:00Z,4.0903,0.14103189012491407,0.9,962.8847,0,0.3567,36.714175,33.5633,45.32
2023-01-04T07:00:00Z,4.1469,0.1268455363627502,0.7,962.746,0.849,0.1187,37.37585,33.5767,45.3133
2023-01-04T07:30:00Z,4.2021,0.13145165474413026,0.4,962.3109,0.566,1.5447,37.959175,33.7133,45.31
2023-01-04T08:00:00Z,4.3377,0.1476562704414595,0.2,962.1868,1.132,1.307,38.3625,33.9567,45.3
2023-01-04T08:30:00Z,4.6473,0.16305951681938802,0.1,961.6329,9.6243,4.3963,38.626675,34.29,45.3033
2023-01-04T09:00:00Z,4.7447,0.15904798413186522,0,961.8335,12.7333,7.131,38.676675,34.5567,45.32
2023-01-04T09:30:00Z,4.7853,0.1480749601330724,0,961.7282,19.2433,9.031,38.641675,34.69,45.3567
2023-01-04T10:00:00Z,4.8773,0.15650486029858546,0,961.7472,22.07,9.03,38.580825,34.7533,45.41
2023-01-04T10:30:00Z,4.9577,0.13686142664375894,0,961.4623,27.45,11.17,38.52085,34.7667,45.47
2023-01-04T11:00:00Z,5.016,0.12203586691923672,0,961.1774,29.1467,11.7667,38.45585,34.7933,45.5233
2023-01-04T11:30:00Z,5.1443,0.12752552143442042,0,960.6801,44.7133,18.6567,38.38915,34.77,45.57
2023-01-04T12:00:00Z,5.3843,0.12937773821235626,0,960.1982,59.1433,26.8533,38.325824999999995,34.74,45.6067
2023-01-04T12:30:00Z,5.639,0.1356295394320987,0,959.9273,44.9967,19.6067,38.260825,34.72,45.63
2023-01-04T13:00:00Z,5.959,0.14239171946101195,0,959.7786,37.3533,14.14,38.205825,34.69,45.6467
2023-01-04T13:30:00Z,6.1253,0.1399639459552605,0.1,959.2082,19.2467,7.842,38.15085,34.66,45.66
2023-01-04T14:00:00Z,6.1803,0.13892384302312527,0.1,958.7304,18.96,9.982,38.1025,34.6467,45.67
2023-01-04T14:30:00Z,6.4297,0.14998217946462217,0,958.3823,34.5267,16.9933,38.06585,34.61,45.67
2023-01-04T15:00:00Z,6.8067,0.17758660286532765,0.1,957.848,27.45,12.9533,38.03165,34.58,45.67
2023-01-04T15:30:00Z,6.8887,0.16867693169481396,0,957.5403,14.43,7.249,38.00335,34.5567,45.67
2023-01-04T16:00:00Z,6.892,0.14888342306073615,0,957.4205,6.5093,0.8317,37.971675000000005,34.5433,45.6667
2023-01-04T16:30:00Z,6.8913,0.13367257060664411,0,957.1043,4.2447,0.8317,37.94,34.51,45.6633
2023-01-04T17:00:00Z,6.9907,0.13392278459635518,0,956.8707,3.679,0.713,37.914175,34.4867,45.66
2023-01-04T17:30:00Z,7.0417,0.129717353307556,0,956.6316,2.264,0.594,37.882525,34.4733,45.66
2023-01-04T18:00:00Z,7.199,0.12504817382988806,0,956.5764,1.981,1.1883,37.855825,34.4533,45.6533
2023-01-04T18:30:00Z,7.4633,0.09089617932333212,0,956.52,4.5277,0.8313,37.830825,34.4367,45.65
2023-01-04T19:00:00Z,7.4283,0.08347775454044372,0,956.3002,2.5467,0.8317,37.80665,34.42,45.6467
2023-01-04T19:30:00Z,7.3243,0.09752552022148818,0.1,956.1649,4.8107,0.3563,37.780825,34.4067,45.64
2023-01-04T20:00:00Z,7.52,0.094355047745729545,0.6,956.3004,1.698,0,37.7608,34.39,45.64
2023-01-04T20:30:00Z,7.4403,0.09727369855891156,0.6,956.061,1.698,0.713,38.025825,34.38,45.6367
2023-01-04T21:00:00Z,7.6087,0.16019575528880112,0.1,956.0982,1.981,0.475,38.706675,34.4667,45.63
2023-01-04T21:30:00Z,7.985,0.25127411337834477,0,956.0852,0.849,2.614,38.905825,34.6867,45.63
2023-01-04T22:00:00Z,8.0967,0.2758035244491892,0.1,955.7252,2.2637,0.9507,38.93085,34.86,45.6467
2023-01-04T22:30:00Z,8.2833,0.2836882595778783,0,956.1685,0,1.901,38.895,34.95,45.67
2023-01-04T23:00:00Z,8.41,0.2535085448381432,0.1,956.0441,1.132,1.5447,38.8583,34.9767,45.7067
2023-01-04T23:30:00Z,8.3467,0.19474039023787948,0.3,955.8967,0.566,0,38.785825,34.9767,45.7467
2023-01-05T00:00:00Z,8.001,0.21054087473072736,0,956.2782,0.566,1.6633,38.7275,34.96,45.7767
2023-01-05T00:30:00Z,8.0367,0.2585946682651939,0.1,956.1347,1.698,1.0693,38.696675,34.9433,45.7933
2023-01-05T01:00:00Z,8.1367,0.28807185936395063,0,956.0869,2.5467,1.3067,38.659175,34.9233,45.8067
2023-01-05T01:30:00Z,8.36,0.3019783991110398,0,956.0384,0.283,1.5447,38.615025,34.9,45.81
2023-01-05T02:00:00Z,8.5433,0.32203635575663364,0,956.1077,0.566,0.8317,38.56665,34.88,45.81
2023-01-05T02:30:00Z,8.53,0.35020756035364276,0,956.1397,1.132,0.2377,38.516675,34.8533,45.81
2023-01-05T03:00:00Z,8.4833,0.355364692409427,0,956.4025,1.698,0,38.45415,34.83,45.8067
2023-01-05T03:30:00Z,7.8163,0.3297425390092417,0.4,956.603,0.849,0.9503,38.4,34.8,45.8
2023-01-05T04:00:00Z,7.2933,0.31102811211755577,0,956.894,0.849,0.5937,38.355,34.77,45.7967
2023-01-05T04:30:00Z,7.4383,0.28770800634966265,0.1,957.0444,0,1.6633,38.316675,34.7433,45.79
2023-01-05T05:00:00Z,7.1667,0.16653769875235222,1,957.1233,1.132,0.8317,38.385000000000005,34.7233,45.7833
2023-01-05T05:30:00Z,6.941,0.1560187485941819,0,957.1551,1.132,2.02,38.697475,34.75,45.78
2023-01-05T06:00:00Z,6.923,0.19027423076088604,0.2,957.2897,1.698,0.713,38.769175,34.8067,45.78
2023-01-05T06:30:00Z,6.8287,0.21241086918925928,0,957.4448,0.566,0.8317,38.7925,34.85,45.78
2023-01-05T07:00:00Z,6.8207,0.22150349586194312,0.7,957.8963,0,0.713,38.771675,34.8733,45.79
2023-01-05T07:30:00Z,6.5117,0.24002379121897852,1.7,958.2897,2.547,0.3563,39.2475,34.91,45.7967
2023-01-05T08:00:00Z,6.3513,0.23451642824978283,0,958.332,8.488,2.02,40.008325,35.4633,45.8167
2023-01-05T08:30:00Z,6.4503,0.2438196158967036,0,958.438,22.0733,8.9133,39.8275,35.7367,46.0033
2023-01-05T09:00:00Z,6.7877,0.23675360182542177,0,958.5742,68.2067,33.39,39.60085,35.6267,46.1867
2023-01-05T09:30:00Z,7.048,0.2533873754582977,0,959.0571,86.2867,40.0433,39.42,35.5,46.19
2023-01-05T10:00:00Z,7.2447,0.25141062719446455,0,959.4014,85.1533,39.5667,39.26915,35.3967,46.17
2023-01-05T10:30:00Z,7.6373,0.2485155646602056,0,959.8925,112.0333,52.2867,39.14165,35.3,46.14
2023-01-05T11:00:00Z,7.6297,0.2476911108561795,0,960.2617,121.4,54.42,39.046675,35.2233,46.1167
2023-01-05T11:30:00Z,7.8303,0.22713807224796975,0,960.3362,124.5,56.9167,38.921675,35.1633,46.09
2023-01-05T12:00:00Z,7.5773,0.20003825212930065,0.2,960.6004,103,45.8667,38.823325,35.1033,46.0633
2023-01-05T12:30:00Z,7.2943,0.21115247599316364,0.1,960.6361,169.5,81.41,38.735,35.05,46.0467
2023-01-05T13:00:00Z,7.4637,0.19642768765955637,0.1,960.8991,111.5,51.9267,38.666675,34.9967,46.0233
2023-01-05T13:30:00Z,7.5517,0.17375171767243833,0,961.1377,117.4667,52.9933,38.593325,34.95,46.0033
2023-01-05T14:00:00Z,7.4717,0.20857365218615123,0,961.3704,101.02,48.6,38.543325,34.91,45.9833
2023-01-05T14:30:00Z,7.5193,0.2434139928172965,0,961.5623,95.3333,46.46,38.495000000000005,34.8767,45.9667
2023-01-05T15:00:00Z,7.7973,0.2642563352723293,0,961.7967,50.6533,22.4567,38.44665,34.84,45.9533
2023-01-05T15:30:00Z,7.9763,0.2514807699660404,0.2,962.23,23.2,9.6243,38.3925,34.81,45.9333
2023-01-05T16:00:00Z,7.3653,0.21764464184035,0.1,962.5723,8.7723,3.0897,38.345825,34.78,45.9167
2023-01-05T16:30:00Z,7.2847,0.20286471560514616,0.1,962.8825,1.415,0.2373,38.31335,34.75,45.9033
2023-01-05T17:00:00Z,7.298,0.2118858659812115,0,963.1534,1.132,0.9507,38.29,34.7233,45.8833
2023-01-05T17:30:00Z,7.369,0.232726697530437,0,963.4147,0.283,0.2377,38.27,34.7033,45.8667
2023-01-05T18:00:00Z,7.3917,0.24369283876968817,0,963.6921,0.849,1.188,38.24835,34.68,45.8533
2023-01-05T18:30:00Z,7.41,0.24982005925148587,0,963.8496,0.849,0.9507,38.220825000000005,34.6633,45.8433
2023-01-05T19:00:00Z,7.3773,0.23832649777395415,0,963.9831,1.981,1.307,38.196675,34.64,45.8267
2023-01-05T19:30:00Z,7.3683,0.2354481423542729,0,963.9144,1.132,0.2377,38.1675,34.6167,45.8167
2023-01-05T20:00:00Z,7.171,0.2390256389492273,0,963.9533,1.415,0,38.13585,34.5967,45.8033
2023-01-05T20:30:00Z,6.916,0.23653357437237835,0,963.9299,0.566,0,38.104975,34.58,45.7933
2023-01-05T21:00:00Z,6.8917,0.2371301994200928,0,963.8377,0.566,0.2377,38.069175,34.5633,45.7867
2023-01-05T21:30:00Z,6.7917,0.2227032921391687,0.1,963.8656,0.566,0.1187,38.0375,34.5433,45.7767
2023-01-05T22:00:00Z,6.4297,0.19704802724806827,0,963.9405,0.566,0.475,38.004975,34.5233,45.7667
2023-01-05T22:30:00Z,6.389,0.16648325490821106,0,963.9164,0.849,0.475,37.974999999999994,34.5033,45.76
2023-01-05T23:00:00Z,6.273,0.11542879269760624,0,963.6034,0.849,0.2377,37.945825,34.4867,45.7533
2023-01-05T23:30:00Z,6.2383,0.11515146549931768,0,963.4484,0,0.8317,37.92165,34.4667,45.7467
2023-01-06T00:00:00Z,6.286,0.12060381466190064,0,963.3905,0.849,0,37.892475,34.45,45.74
2023-01-06T00:30:00Z,6.463,0.11470517745384916,0,963.2234,1.415,0.475,37.86585,34.4333,45.73
