date,v10_adapted,v40_adapted,v80_adapted,sd
2018-11-10 16:30:00,0.1594028475437671,0.14103243425924827,0.13056383520067089,0.031358238946572
2018-11-10 17:00:00,0.1594089190262224,0.14102186986304244,0.13053012885885834,0.0313430845221275
2018-11-10 17:30:00,0.1594149905086777,0.1410113054668367,0.1304964225170459,0.031327930097683
2018-11-10 18:00:00,0.1594210619911331,0.14100074107063099,0.13046271617523347,0.0313127756732385
2018-11-10 18:30:00,0.1594271334735884,0.14099017667442526,0.13042900983342104,0.031297621248794
2018-11-10 19:00:00,0.1594332049560437,0.14097961227821945,0.13039530349160863,0.0312824668243494
2018-11-10 19:30:00,0.159439276438499,0.14096904788201367,0.13036159714979603,0.0312673123999049
2018-11-10 20:00:00,0.1594453479209543,0.14095848348580783,0.13032789080798354,0.0312521579754604
2018-11-10 20:30:00,0.1594514194034096,0.1409479190896021,0.1302941844661711,0.0312370035510159
2018-11-10 21:00:00,0.159457490885865,0.14093735469339638,0.13026047812435873,0.0312218491265714
2018-11-10 21:30:00,0.1594635623683203,0.1409267902971906,0.13022677178254624,0.0312066947021269
2018-11-10 22:00:00,0.1594696338507756,0.14091622590098477,0.1301930654407337,0.0311915402776824
2018-11-10 22:30:00,0.1594757053332309,0.14090566150477907,0.1301593590989213,0.0311763858532379
2018-11-10 23:00:00,0.1594817768156862,0.14089509710857323,0.1301256527571088,0.0311612314287934
2018-11-10 23:30:00,0.1594878482981415,0.1408845327123674,0.1300919464152963,0.0311460770043488
2018-11-11 00:00:00,0.1594939197805969,0.14087396831616178,0.13005824007348393,0.0311309225799043
2018-11-11 00:30:00,0.1594999912630522,0.14086340391995594,0.1300245337316714,0.0311157681554598
2018-11-11 01:00:00,0.1595060627455075,0.14085283952375016,0.12999082738985895,0.0311006137310153
2018-11-11 01:30:00,0.1595121342279628,0.14084227512754438,0.12995712104804646,0.0310854593065708
2018-11-11 02:00:00,0.1595182057104181,0.14083171073133868,0.12992341470623406,0.0310703048821263
2018-11-11 02:30:00,0.159540108024142,0.1408369771664014,0.12990553919569006,0.0310252068732807
2018-11-11 03:00:00,0.1595620103378659,0.14084224360146433,0.1298876636851463,0.030980108864435
2018-11-11 03:30:00,0.1595839126515898,0.14084751003652704,0.1298697881746023,0.0309350108555894
2018-11-11 04:00:00,0.1596058149653137,0.14085277647158992,0.12985191266405852,0.0308899128467438
2018-11-11 04:30:00,0.1596277172790376,0.1408580429066527,0.12983403715351458,0.0308448148378981
2018-11-11 05:00:00,0.1596496195927615,0.14086330934171545,0.12981616164297075,0.0307997168290525
2018-11-11 05:30:00,0.1596715219064854,0.14086857577677833,0.12979828613242686,0.0307546188202069
2018-11-11 06:00:00,0.1596934242202093,0.14087384221184115,0.12978041062188292,0.0307095208113613
2018-11-11 06:30:00,0.1597153265339332,0.14087910864690398,0.1297625351113391,0.0306644228025156
2018-11-11 07:00:00,0.159737228847657,0.14088437508196666,0.12974465960079512,0.03061932479367
2018-11-11 07:30:00,0.1597591311613809,0.14088964151702948,0.1297267840902513,0.0305742267848244
2018-11-11 08:00:00,0.1597810334751048,0.1408949079520922,0.12970890857970724,0.0305291287759788
2018-11-11 08:30:00,0.1598029357888287,0.14090017438715507,0.12969103306916346,0.0304840307671331
2018-11-11 09:00:00,0.1598248381025526,0.1409054408222179,0.12967315755861958,0.0304389327582875
2018-11-11 09:30:00,0.1598467404162765,0.14091070725728078,0.1296552820480757,0.0303938347494419
2018-11-11 10:00:00,0.1598686427300004,0.14091597369234354,0.1296374065375318,0.0303487367405962
2018-11-11 10:30:00,0.1598905450437243,0.14092124012740637,0.12961953102698792,0.0303036387317506
2018-11-11 11:00:00,0.1599124473574482,0.14092650656246913,0.12960165551644404,0.030258540722905
2018-11-11 11:30:00,0.1599343496711721,0.14093177299753196,0.12958378000590015,0.0302134427140594
2018-11-11 12:00:00,0.159956251984896,0.14093703943259478,0.12956590449535627,0.0301683447052137
