dt,mean soil water content (m3/m3),sd,sample size
2018-09-13 22:00:00,0.13904347589664084,0.030763069930375156,19.0
2018-09-13 22:30:00,0.1393306435264498,0.030849787257453784,19.0
2018-09-13 23:00:00,0.13961781115625876,0.030936504584532416,19.0
2018-09-13 23:30:00,0.1399049787860677,0.031023221911611044,19.0
2018-09-14 00:00:00,0.14019214641587666,0.031109939238689675,19.0
2018-09-14 00:30:00,0.14047931404568562,0.031196656565768303,19.0
2018-09-14 01:00:00,0.14076648167549458,0.03128337389284693,19.0
2018-09-14 01:30:00,0.1410536493053035,0.03137009121992557,19.0
2018-09-14 02:00:00,0.14134081693511247,0.031456808547004195,19.0
2018-09-14 02:30:00,0.14114520220107843,0.03143586835476031,19.0
2018-09-14 03:00:00,0.14094958746704436,0.03141492816251643,19.0
2018-09-14 03:30:00,0.14075397273301032,0.03139398797027255,19.0
2018-09-14 04:00:00,0.14055835799897626,0.03137304777802866,19.0
2018-09-14 04:30:00,0.14036274326494222,0.031352107585784786,19.0
2018-09-14 05:00:00,0.14016712853090818,0.0313311673935409,19.0
2018-09-14 05:30:00,0.13997151379687411,0.03131022720129702,19.0
2018-09-14 06:00:00,0.13977589906284008,0.03128928700905313,19.0
2018-09-14 06:30:00,0.13958028432880604,0.031268346816809255,19.0
2018-09-14 07:00:00,0.13938466959477197,0.03124740662456537,19.0
2018-09-14 07:30:00,0.13918905486073793,0.03122646643232149,19.0
2018-09-14 08:00:00,0.1389934401267039,0.031205526240077608,19.0
2018-09-14 08:30:00,0.13879782539266983,0.031184586047833723,19.0
2018-09-14 09:00:00,0.1386022106586358,0.031163645855589842,19.0
2018-09-14 09:30:00,0.13840659592460172,0.031142705663345958,19.0
2018-09-14 10:00:00,0.13821098119056768,0.031121765471102077,19.0
2018-09-14 10:30:00,0.13801536645653364,0.031100825278858196,19.0
2018-09-14 11:00:00,0.13781975172249958,0.03107988508661431,19.0
2018-09-14 11:30:00,0.13762413698846554,0.03105894489437043,19.0
2018-09-14 12:00:00,0.13742852225443147,0.031038004702126545,19.0
2018-09-14 12:30:00,0.13723290752039743,0.031017064509882664,19.0
2018-09-14 13:00:00,0.1370372927863634,0.030996124317638783,19.0
2018-09-14 13:30:00,0.13684167805232933,0.0309751841253949,19.0
2018-09-14 14:00:00,0.1366460633182953,0.030954243933151018,19.0
2018-09-14 14:30:00,0.1365163749391856,0.030938851265508445,19.0
2018-09-14 15:00:00,0.1363866865600759,0.030923458597865872,19.0
2018-09-14 15:30:00,0.1362569981809662,0.0309080659302233,19.0
2018-09-14 16:00:00,0.13612730980185653,0.030892673262580727,19.0
2018-09-14 16:30:00,0.13599762142274682,0.030877280594938154,19.0
2018-09-14 17:00:00,0.13586793304363715,0.03086188792729558,19.0
2018-09-14 17:30:00,0.13573824466452744,0.030846495259653012,19.0
2018-09-14 18:00:00,0.13560855628541776,0.03083110259201044,19.0
2018-09-14 18:30:00,0.13547886790630806,0.030815709924367867,19.0
2018-09-14 19:00:00,0.13534917952719838,0.030800317256725294,19.0
2018-09-14 19:30:00,0.13521949114808868,0.030784924589082722,19.0
2018-09-14 20:00:00,0.13508980276897897,0.03076953192144015,19.0
2018-09-14 20:30:00,0.1349601143898693,0.030754139253797576,19.0
2018-09-14 21:00:00,0.1348304260107596,0.030738746586155004,19.0
2018-09-14 21:30:00,0.1347007376316499,0.03072335391851243,19.0
2018-09-14 22:00:00,0.1345710492525402,0.03070796125086986,19.0
2018-09-14 22:30:00,0.13444136087343053,0.030692568583227286,19.0
2018-09-14 23:00:00,0.13431167249432083,0.030677175915584713,19.0
2018-09-14 23:30:00,0.13418198411521115,0.030661783247942144,19.0
2018-09-15 00:00:00,0.13405229573610145,0.03064639058029957,19.0
2018-09-15 00:30:00,0.13392260735699177,0.030630997912657,19.0
2018-09-15 01:00:00,0.13379291897788206,0.030615605245014426,19.0
2018-09-15 01:30:00,0.1336632305987724,0.030600212577371853,19.0
2018-09-15 02:00:00,0.13353354221966268,0.03058481990972928,19.0
2018-09-15 02:30:00,0.1334179482108458,0.030577884031151952,19.0
2018-09-15 03:00:00,0.13330235420202888,0.030570948152574624,19.0
2018-09-15 03:30:00,0.133186760193212,0.0305640122739973,19.0
2018-09-15 04:00:00,0.13307116618439507,0.03055707639541997,19.0
2018-09-15 04:30:00,0.13295557217557818,0.03055014051684264,19.0
2018-09-15 05:00:00,0.13283997816676127,0.030543204638265313,19.0
2018-09-15 05:30:00,0.13272438415794438,0.030536268759687984,19.0
2018-09-15 06:00:00,0.13260879014912746,0.03052933288111066,19.0
2018-09-15 06:30:00,0.13249319614031058,0.03052239700253333,19.0
2018-09-15 07:00:00,0.13237760213149366,0.030515461123956002,19.0
2018-09-15 07:30:00,0.13226200812267677,0.030508525245378674,19.0
2018-09-15 08:00:00,0.13214641411385986,0.030501589366801345,19.0
2018-09-15 08:30:00,0.13203082010504297,0.03049465348822402,19.0
2018-09-15 09:00:00,0.13191522609622608,0.030487717609646692,19.0
2018-09-15 09:30:00,0.13179963208740916,0.030480781731069363,19.0
2018-09-15 10:00:00,0.13168403807859227,0.030473845852492035,19.0
2018-09-15 10:30:00,0.13156844406977536,0.03046690997391471,19.0
2018-09-15 11:00:00,0.13145285006095847,0.03045997409533738,19.0
2018-09-15 11:30:00,0.13133725605214155,0.030453038216760053,19.0
2018-09-15 12:00:00,0.13122166204332467,0.030446102338182724,19.0
2018-09-15 12:30:00,0.13110606803450775,0.030439166459605396,19.0
2018-09-15 13:00:00,0.13099047402569086,0.03043223058102807,19.0
2018-09-15 13:30:00,0.13087488001687395,0.030425294702450742,19.0
2018-09-15 14:00:00,0.13075928600805706,0.030418358823873413,19.0
2018-09-15 14:30:00,0.13066860368684213,0.030409740809743145,19.0
2018-09-15 15:00:00,0.13057792136562718,0.030401122795612873,19.0
2018-09-15 15:30:00,0.13048723904441226,0.030392504781482605,19.0
2018-09-15 16:00:00,0.13039655672319733,0.030383886767352333,19.0
2018-09-15 16:30:00,0.13030587440198238,0.030375268753222065,19.0
2018-09-15 17:00:00,0.13021519208076746,0.030366650739091797,19.0
2018-09-15 17:30:00,0.13012450975955253,0.030358032724961525,19.0
2018-09-15 18:00:00,0.13003382743833758,0.030349414710831257,19.0
2018-09-15 18:30:00,0.12994314511712265,0.03034079669670099,19.0
2018-09-15 19:00:00,0.12985246279590773,0.030332178682570717,19.0
2018-09-15 19:30:00,0.12976178047469278,0.030323560668440448,19.0
2018-09-15 20:00:00,0.12967109815347785,0.03031494265431018,19.0
2018-09-15 20:30:00,0.12958041583226293,0.030306324640179908,19.0
2018-09-15 21:00:00,0.12948973351104798,0.03029770662604964,19.0
2018-09-15 21:30:00,0.12939905118983305,0.030289088611919368,19.0
2018-09-15 22:00:00,0.12930836886861813,0.0302804705977891,19.0
2018-09-15 22:30:00,0.12921768654740318,0.03027185258365883,19.0
2018-09-15 23:00:00,0.12912700422618825,0.03026323456952856,19.0
2018-09-15 23:30:00,0.12903632190497333,0.03025461655539829,19.0
2018-09-16 00:00:00,0.12894563958375838,0.03024599854126802,19.0
2018-09-16 00:30:00,0.12885495726254345,0.03023738052713775,19.0
2018-09-16 01:00:00,0.12876427494132853,0.030228762513007483,19.0
2018-09-16 01:30:00,0.12867359262011357,0.03022014449887721,19.0
2018-09-16 02:00:00,0.12858291029889865,0.030211526484746943,19.0
2018-09-16 02:30:00,0.12854207671684584,0.030219525399252933,19.0
2018-09-16 03:00:00,0.12850124313479305,0.030227524313758927,19.0
2018-09-16 03:30:00,0.12846040955274024,0.030235523228264918,19.0
2018-09-16 04:00:00,0.12841957597068743,0.030243522142770908,19.0
2018-09-16 04:30:00,0.12837874238863464,0.0302515210572769,19.0
2018-09-16 05:00:00,0.12833790880658183,0.03025951997178289,19.0
2018-09-16 05:30:00,0.12829707522452902,0.030267518886288883,19.0
2018-09-16 06:00:00,0.12825624164247623,0.030275517800794873,19.0
2018-09-16 06:30:00,0.12821540806042342,0.030283516715300864,19.0
2018-09-16 07:00:00,0.1281745744783706,0.030291515629806857,19.0
2018-09-16 07:30:00,0.12813374089631782,0.030299514544312848,19.0
2018-09-16 08:00:00,0.128092907314265,0.03030751345881884,19.0
2018-09-16 08:30:00,0.1280520737322122,0.03031551237332483,19.0
2018-09-16 09:00:00,0.1280112401501594,0.03032351128783082,19.0
2018-09-16 09:30:00,0.1279704065681066,0.030331510202336813,19.0
2018-09-16 10:00:00,0.12792957298605379,0.030339509116842803,19.0
2018-09-16 10:30:00,0.127888739404001,0.030347508031348794,19.0
2018-09-16 11:00:00,0.1278479058219482,0.030355506945854788,19.0
2018-09-16 11:30:00,0.12780707223989538,0.030363505860360778,19.0
2018-09-16 12:00:00,0.1277662386578426,0.03037150477486677,19.0
2018-09-16 12:30:00,0.12772540507578978,0.03037950368937276,19.0
2018-09-16 13:00:00,0.12768457149373696,0.03038750260387875,19.0
2018-09-16 13:30:00,0.12764373791168418,0.030395501518384743,19.0
2018-09-16 14:00:00,0.12760290432963137,0.030403500432890734,19.0
2018-09-16 14:30:00,0.12752902640087885,0.03040242633862133,19.0
2018-09-16 15:00:00,0.1274551484721263,0.03040135224435192,19.0
2018-09-16 15:30:00,0.12738127054337378,0.030400278150082515,19.0
2018-09-16 16:00:00,0.12730739261462126,0.030399204055813107,19.0
2018-09-16 16:30:00,0.12723351468586874,0.0303981299615437,19.0
2018-09-16 17:00:00,0.1271596367571162,0.030397055867274293,19.0
2018-09-16 17:30:00,0.12708575882836368,0.03039598177300489,19.0
2018-09-16 18:00:00,0.12701188089961116,0.030394907678735483,19.0
2018-09-16 18:30:00,0.1269380029708586,0.030393833584466075,19.0
2018-09-16 19:00:00,0.1268641250421061,0.03039275949019667,19.0
2018-09-16 19:30:00,0.12679024711335357,0.03039168539592726,19.0
2018-09-16 20:00:00,0.12671636918460105,0.030390611301657856,19.0
2018-09-16 20:30:00,0.1266424912558485,0.03038953720738845,19.0
2018-09-16 21:00:00,0.12656861332709599,0.030388463113119043,19.0
2018-09-16 21:30:00,0.12649473539834347,0.030387389018849638,19.0
2018-09-16 22:00:00,0.12642085746959092,0.03038631492458023,19.0
2018-09-16 22:30:00,0.1263469795408384,0.030385240830310824,19.0
2018-09-16 23:00:00,0.12627310161208588,0.030384166736041416,19.0
2018-09-16 23:30:00,0.12619922368333333,0.03038309264177201,19.0
2018-09-17 00:00:00,0.12612534575458081,0.030382018547502606,19.0
2018-09-17 00:30:00,0.1260514678258283,0.030380944453233198,19.0
2018-09-17 01:00:00,0.12597758989707578,0.030379870358963793,19.0
2018-09-17 01:30:00,0.12590371196832323,0.030378796264694384,19.0
2018-09-17 02:00:00,0.1258298340395707,0.03037772217042498,19.0
2018-09-17 02:30:00,0.12580188492896,0.030386916279440363,19.0
2018-09-17 03:00:00,0.12577393581834928,0.030396110388455744,19.0
2018-09-17 03:30:00,0.12574598670773854,0.030405304497471128,19.0
2018-09-17 04:00:00,0.12571803759712782,0.03041449860648651,19.0
2018-09-17 04:30:00,0.1256900884865171,0.030423692715501893,19.0
2018-09-17 05:00:00,0.1256621393759064,0.030432886824517273,19.0
2018-09-17 05:30:00,0.12563419026529568,0.030442080933532657,19.0
2018-09-17 06:00:00,0.12560624115468494,0.030451275042548038,19.0
2018-09-17 06:30:00,0.12557829204407422,0.030460469151563422,19.0
2018-09-17 07:00:00,0.1255503429334635,0.030469663260578803,19.0
2018-09-17 07:30:00,0.1255223938228528,0.030478857369594187,19.0
