dates,theta_10cm,theta_std_10cm,theta_40cm,theta_std_40cm,theta_80cm,theta_std_80cm
2018-05-08 13:30:00,0.35106928203125004,0.06356917827016828,0.32732973919270836,0.03598355944916145,0.3752699071614584,0.06905414218698033
2018-05-08 14:00:00,0.35118175520833333,0.06356839213104046,0.3273332147569445,0.03598188004415002,0.37526352204861113,0.06906872730091233
2018-05-08 14:30:00,0.35129422838541674,0.06356774116948503,0.3273366903211805,0.03598022420982173,0.37525713693576385,0.06908336695563287
2018-05-08 15:00:00,0.3514067015625,0.06356722538965491,0.32734016588541665,0.03597859194943097,0.3752507518229167,0.06909806111647561
2018-05-08 15:30:00,0.3515191747395833,0.06356684479484068,0.3273436414496528,0.03597698326618632,0.37524436671006944,0.06911280974867477
2018-05-08 16:00:00,0.3516316479166666,0.0635665993874705,0.3273471170138888,0.03597539816325065,0.3752379815972222,0.06912761281736529
2018-05-08 16:30:00,0.35174412109375,0.06356648916911016,0.32735059257812504,0.03597383664374098,0.375231596484375,0.0691424702875834
2018-05-08 17:00:00,0.3518565942708333,0.06356651414046283,0.3273540681423612,0.0359722987107285,0.37522521137152776,0.069157382124267
2018-05-08 17:30:00,0.3519690674479167,0.06356667430136921,0.3273575437065972,0.03597078436723856,0.3752188262586806,0.06917234829225588
2018-05-08 18:00:00,0.352081540625,0.06356696965080741,0.3273610192708333,0.035969293616250564,0.3752124411458334,0.06918736875629222
2018-05-08 18:30:00,0.3521940138020833,0.06356740018689312,0.3273644948350694,0.03596782646069802,0.3752060560329861,0.06920244348102102
2018-05-08 19:00:00,0.35230648697916667,0.06356796590687952,0.3273679703993056,0.03596638290346848,0.37519967092013895,0.06921757243099033
2018-05-08 19:30:00,0.35241896015624996,0.06356866680715745,0.32737144596354173,0.0359649629474035,0.37519328580729167,0.0692327555706518
2018-05-08 20:00:00,0.35253143333333337,0.06356950288325557,0.32737492152777775,0.03596356659529861,0.3751869006944445,0.06924799286436092
2018-05-08 20:30:00,0.35264390651041666,0.06357047412984035,0.3273783970920139,0.035962193849903346,0.37518051558159726,0.06926328427637751
2018-05-08 21:00:00,0.35275637968750007,0.0635715805407164,0.32738187265625,0.035960844713921136,0.37517413046875,0.06927862977086602
2018-05-08 21:30:00,0.35286885286458336,0.06357282210882662,0.32738534822048615,0.0359595191900093,0.3751677453559028,0.06929402931189603
2018-05-08 22:00:00,0.3529813260416667,0.06357419882625234,0.32738882378472217,0.035958217280779116,0.3751613602430555,0.06930948286344248
2018-05-08 22:30:00,0.35309379921875,0.0635757106842137,0.3273922993489584,0.03595693898879565,0.3751549751302083,0.06932499038938618
2018-05-08 23:00:00,0.3532062723958333,0.06357735767306984,0.3273957749131944,0.03595568431657778,0.3751485900173611,0.06934055185351415
2018-05-08 23:30:00,0.35331874557291665,0.06357913978231926,0.32739925047743057,0.03595445326659827,0.37514220490451394,0.06935616721952
2018-05-09 00:00:00,0.35343121875,0.06358105700060007,0.32740272604166665,0.03595324584128358,0.37513581979166666,0.06937183645100435
2018-05-09 00:30:00,0.35354369192708335,0.06358310931569051,0.3274062016059028,0.03595206204301398,0.37512943467881943,0.06938755951147518
2018-05-09 01:00:00,0.3536561651041667,0.06358529671450919,0.32740967717013886,0.035950901874123475,0.3751230495659722,0.06940333636434824
2018-05-09 01:30:00,0.35376863828125,0.06358761918311556,0.327413152734375,0.035949765336899746,0.375116664453125,0.06941916697294745
2018-05-09 02:00:00,0.3538811114583333,0.06359007670671037,0.3274166282986111,0.035948652433584166,0.37511027934027774,0.06943505130050519
2018-05-09 02:30:00,0.3539935846354166,0.06359266926963611,0.32742010386284726,0.03594756316637179,0.3751038942274305,0.06945098931016289
2018-05-09 03:00:00,0.3541060578125,0.06359539685537749,0.32742357942708333,0.03594649753741135,0.37509750911458334,0.06946698096497121
2018-05-09 03:30:00,0.3542185309895834,0.0635982594465621,0.32742705499131947,0.03594545554880514,0.37509112400173616,0.06948302622789052
2018-05-09 04:00:00,0.3543310041666667,0.06360125702496076,0.3274305305555555,0.03594443720260908,0.3750847388888889,0.0694991250617913
2018-05-09 04:30:00,0.35444347734375004,0.06360438957148828,0.3274340061197917,0.035943442500832645,0.37507835377604165,0.06951527742945456
2018-05-09 05:00:00,0.3545559505208334,0.06360765706620394,0.32743748168402775,0.03594247144543896,0.3750719686631944,0.06953148329357214
2018-05-09 05:30:00,0.3546684236979166,0.06361105948831214,0.3274409572482639,0.035941524038344615,0.3750655835503473,0.06954774261674712
2018-05-09 06:00:00,0.35478089687500003,0.06361459681616319,0.3274444328125,0.0359406002814197,0.3750591984375,0.06956405536149433
2018-05-09 06:30:00,0.3548933700520833,0.0636182690272538,0.32744790837673615,0.03593970017648791,0.3750528133246528,0.06958042149024057
2018-05-09 07:00:00,0.3550058432291667,0.06362207609822797,0.32745138394097223,0.03593882372532635,0.37504642821180556,0.06959684096532509
2018-05-09 07:30:00,0.3551183164062501,0.06362601800487759,0.3274548595052083,0.0359379709296656,0.37504004309895844,0.06961331374900001
2018-05-09 08:00:00,0.3552307895833333,0.06363009472214338,0.3274583350694445,0.035937141791189724,0.3750336579861111,0.06962983980343065
2018-05-09 08:30:00,0.35534326276041667,0.06363430622411542,0.3274618106336806,0.03593633631153621,0.3750272728732639,0.06964641909069591
2018-05-09 09:00:00,0.3554557359375,0.06363865248403426,0.3274652861979166,0.03593555449229594,0.3750208877604167,0.0696630515727888
2018-05-09 09:30:00,0.35556820911458337,0.0636431334742916,0.32746876176215284,0.03593479633501329,0.37501450264756947,0.0696797372116166
2018-05-09 10:00:00,0.3556806822916667,0.06364774916643115,0.32747223732638886,0.0359340618411859,0.3750081175347222,0.06969647596900151
2018-05-09 10:30:00,0.35579315546874996,0.06365249953114968,0.327475712890625,0.03593335101226486,0.375001732421875,0.06971326780668083
2018-05-09 11:00:00,0.3559056286458334,0.06365738453829776,0.3274791884548611,0.035932663849654586,0.37499534730902784,0.06973011268630745
2018-05-09 11:30:00,0.35601810182291665,0.06366240415688088,0.3274826640190972,0.03593200035471292,0.3749889621961806,0.06974701056945029
2018-05-09 12:00:00,0.35613057499999995,0.06366755835506024,0.3274861395833333,0.03593136052875091,0.37498257708333327,0.06976396141759454
2018-05-09 12:30:00,0.3562430481770833,0.06367284710015399,0.3274896151475694,0.035930744373033036,0.37497619197048615,0.06978096519214227
2018-05-09 13:00:00,0.35635552135416665,0.06367827035863809,0.32749309071180555,0.035930151888777004,0.37496980685763887,0.06979802185441264
2018-05-09 13:30:00,0.35646799453125,0.06368382809614738,0.3274965662760417,0.035929583077153875,0.3749634217447917,0.0698151313656423
2018-05-09 14:00:00,0.3565804677083333,0.06368952027747679,0.32750004184027776,0.03592903793928797,0.3749570366319444,0.06983229368698597
2018-05-09 14:30:00,0.35669294088541664,0.06369534686658226,0.3275035174045138,0.03592851647625686,0.37495065151909723,0.06984950877951661
2018-05-09 15:00:00,0.3568054140625,0.06370130782658204,0.32750699296874997,0.03592801868909145,0.37494426640625,0.06986677660422594
2018-05-09 15:30:00,0.35691788723958323,0.06370740311975777,0.3275104685329861,0.03592754457877583,0.37493788129340283,0.06988409712202483
2018-05-09 16:00:00,0.35703036041666664,0.0637136327075557,0.3275139440972222,0.03592709414624732,0.37493149618055555,0.06990147029374362
2018-05-09 16:30:00,0.35714283359375004,0.06371999655058785,0.32751741966145836,0.035926667392396534,0.37492511106770837,0.06991889608013263
2018-05-09 17:00:00,0.35725530677083334,0.06372649460863337,0.32752089522569444,0.03592626431806728,0.3749187259548611,0.06993637444186243
2018-05-09 17:30:00,0.3573677799479167,0.0637331268406396,0.32752437078993063,0.03592588492405656,0.37491234084201397,0.06995390533952434
2018-05-09 18:00:00,0.357480253125,0.06373989320472354,0.32752784635416665,0.03592552921111465,0.3749059557291667,0.06997148873363072
