dates,Pit01_10,Pit01_40,Pit01_80,Pit02_10,Pit02_40,Pit02_80,Pit03_10,Pit03_40,Pit03_80,Pit04_10,Pit04_40,Pit04_80,Pit05_10,Pit05_40,Pit05_80,Pit06_10,Pit06_40,Pit06_80,Pit07_10,Pit07_40,Pit07_80,Pit08_10,Pit08_40,Pit08_80
2018-10-28 17:30:00,0.23973160000000002,0.2661395,0.3731624,0.31890080000000004,0.2406184,0.5651254,0.318807,0.2605072,0.2883038,0.36342709999999995,0.28810240000000004,0.2140417,0.302838,0.2822173,0.4504978,0.4456742,0.3831222,0.4472175,0.303418,0.312543,0.5150371,0.3107126,0.29613140000000004,0.24202220000000002
2018-10-28 18:00:00,0.23973160000000002,0.26556460000000004,0.37296840000000003,0.31751100000000004,0.24139800000000003,0.5792979,0.3185893,0.260703,0.2883038,0.3622356,0.287926,0.2140417,0.3011796,0.28255240000000004,0.45018169999999996,0.4442647,0.3814829,0.44726920000000003,0.303177,0.31200880000000003,0.5150371,0.3107126,0.2962615,0.24202220000000002
2018-10-28 18:30:00,0.2399222,0.2649943,0.3729343,0.3166552,0.24162530000000002,0.5795669999999999,0.3185893,0.2608817,0.2883038,0.3612187,0.28810240000000004,0.2140417,0.30016570000000004,0.2829781,0.4490595,0.4416122,0.38006570000000006,0.4474422,0.303177,0.3114406,0.5148216,0.3107126,0.2964567,0.24202220000000002
2018-10-28 19:00:00,0.2401129,0.2644241,0.3729002,0.3157994,0.2418527,0.5798361,0.3185893,0.26106050000000003,0.2883038,0.3602017,0.2882787,0.2140417,0.2991517,0.2834038,0.4479373,0.4389597,0.3786485,0.4476152,0.303177,0.3108724,0.5146061000000001,0.3107126,0.2966518,0.24202220000000002
2018-10-28 19:30:00,0.2401129,0.2643127,0.3729002,0.3149477,0.2423075,0.5801052,0.3185893,0.2611975,0.2883038,0.35935920000000005,0.2882787,0.2140417,0.2979079,0.2837157,0.4465766,0.43855200000000005,0.37798070000000006,0.4478087,0.303177,0.3104937,0.5143906,0.3107126,0.2968445,0.24202220000000002
2018-10-28 20:00:00,0.2401129,0.2642012,0.3729002,0.31409590000000004,0.24276219999999998,0.5803744,0.3185893,0.2613345,0.2883038,0.35851669999999997,0.2882787,0.2140417,0.2966641,0.2840276,0.44521590000000005,0.4381444,0.3773129,0.4480022,0.303177,0.31011489999999997,0.5141751,0.3107126,0.2970373,0.24202220000000002
2018-10-28 20:30:00,0.24025960000000002,0.2639384,0.37286610000000003,0.3131853,0.24298960000000003,0.5800961,0.318735,0.2615133,0.2881491,0.3576743,0.2886194,0.2140417,0.2956935,0.2843206,0.4442034,0.43511150000000004,0.37585040000000003,0.4480022,0.303177,0.3096887,0.5141751,0.3107126,0.2971674,0.24202220000000002
2018-10-28 21:00:00,0.24040630000000002,0.2636756,0.372832,0.3122747,0.24321700000000002,0.5798179,0.3188807,0.261692,0.28799440000000004,0.35683180000000003,0.28896,0.2140417,0.294723,0.2846135,0.44319090000000005,0.4320786,0.3743879,0.4480022,0.303177,0.3092626,0.5141751,0.3107126,0.2972975,0.24202220000000002
2018-10-28 21:30:00,0.24040630000000002,0.2634128,0.3726381,0.3115524,0.2439966,0.5803561,0.3188807,0.2620248,0.28799440000000004,0.35665730000000007,0.28896,0.2140417,0.2938937,0.2849255,0.43939259999999997,0.4302631,0.37367350000000005,0.4480022,0.303177,0.3091679,0.5142828,0.3107126,0.2972975,0.24202220000000002
2018-10-28 22:00:00,0.24040630000000002,0.26315,0.3724441,0.3108301,0.24477620000000003,0.5808944,0.3188807,0.26235759999999997,0.28799440000000004,0.3564828,0.28896,0.2140417,0.2930645,0.28523740000000003,0.43559440000000005,0.42844760000000004,0.37295920000000005,0.4480022,0.303177,0.3090732,0.5143906,0.3107126,0.2972975,0.24202220000000002
2018-10-28 22:30:00,0.24040630000000002,0.2630385,0.372604,0.3102413,0.24500360000000002,0.5808944,0.3190335,0.26235759999999997,0.28799440000000004,0.3558148,0.2891364,0.2140417,0.292094,0.28526060000000003,0.43301490000000004,0.4274524,0.3724671,0.4481751,0.303177,0.3089652,0.5143906,0.3107126,0.2972975,0.24202220000000002
2018-10-28 23:00:00,0.24040630000000002,0.262927,0.3727639,0.3096525,0.245231,0.5808944,0.31918630000000003,0.26235759999999997,0.28799440000000004,0.3551468,0.28931270000000003,0.2140417,0.2911234,0.2852838,0.4304354,0.42645730000000004,0.371975,0.44834809999999997,0.303177,0.3088571,0.5143906,0.3107126,0.2972975,0.24202220000000002
2018-10-28 23:30:00,0.24040630000000002,0.2628203,0.3549169,0.3090637,0.2454583,0.5808944,0.319332,0.2625364,0.28799440000000004,0.3549723,0.2896492,0.2140417,0.29050149999999997,0.2857095,0.4253861,0.425221,0.3718809,0.44834809999999997,0.303177,0.3089045,0.5142828,0.3107126,0.2974276,0.24202220000000002
2018-10-29 00:00:00,0.24040630000000002,0.26271350000000004,0.3370699,0.3084749,0.2456857,0.5808944,0.3194777,0.2627151,0.28799440000000004,0.3547978,0.2899858,0.2140417,0.2898796,0.28613520000000003,0.4203369,0.4239846,0.37178669999999997,0.44834809999999997,0.303177,0.3089518,0.5141751,0.3107126,0.2975576,0.24202220000000002
2018-10-29 00:30:00,0.24040630000000002,0.2624014,0.3063855,0.30821190000000004,0.2459131,0.5808852,0.3194777,0.2628522,0.28799440000000004,0.3541299,0.2899858,0.2140417,0.2894876,0.2861584,0.4175511,0.42285269999999997,0.3715645,0.4482063,0.303177,0.3086677,0.5141751,0.3109029,0.2975576,0.24202220000000002
2018-10-29 01:00:00,0.24040630000000002,0.26208929999999997,0.2757012,0.307949,0.24614049999999998,0.5808761,0.3194777,0.2629892,0.28799440000000004,0.3534619,0.2899858,0.2140417,0.2890956,0.2861816,0.4147653,0.42172089999999995,0.3713423,0.4480645,0.303177,0.30838360000000004,0.5141751,0.3110932,0.2975576,0.24202220000000002
